0.00.053.391 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.053.682 W srv  llama_server: -----------------
0.00.053.683 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.053.683 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.053.683 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.053.683 W srv  llama_server: -----------------
0.00.055.533 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--unsloth--Qwen3-4B-Instruct-2507-GGUF/snapshots/a06e946bb6b655725eafa393f4a9745d460374c9/Qwen3-4B-Instruct-2507-Q4_K_M.gguf'
0.00.213.906 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.593.337 I cmn          init: llama threadpool init, n_threads = 4
0.02.076.053 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.093.092 I srv  llama_server: model loaded
0.02.093.097 I srv  llama_server: listening on http://127.0.0.1:8082
0.04.056.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
114.03.500.741 I slot print_timing: id  0 | task 123795 | prompt eval time =     195.04 ms /    55 tokens (    3.55 ms per token,   281.99 tokens per second)
114.03.500.743 I slot print_timing: id  0 | task 123795 |        eval time =    4024.54 ms /   124 tokens (   32.72 ms per token,    30.56 tokens per second)
114.03.500.744 I slot print_timing: id  0 | task 123795 |       total time =    4219.58 ms /   179 tokens
114.03.500.744 I slot print_timing: id  0 | task 123795 |    graphs reused =     119595
114.03.500.875 I slot      release: id  0 | task 123795 | stop processing: n_tokens = 8545, truncated = 0
114.05.716.247 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.05.716.439 I slot launch_slot_: id  0 | task 123920 | processing task, is_child = 0
114.09.141.303 I slot print_timing: id  0 | task 123920 | n_gen =    100, tg =  30.68 t/s, tg_3s =  30.99 t/s
114.09.927.123 I slot print_timing: id  0 | task 123920 | prompt eval time =     198.20 ms /    55 tokens (    3.60 ms per token,   277.50 tokens per second)
114.09.927.134 I slot print_timing: id  0 | task 123920 |        eval time =    4012.48 ms /   124 tokens (   32.62 ms per token,    30.65 tokens per second)
114.09.927.136 I slot print_timing: id  0 | task 123920 |       total time =    4210.68 ms /   179 tokens
114.09.927.136 I slot print_timing: id  0 | task 123920 |    graphs reused =     119716
114.09.927.266 I slot      release: id  0 | task 123920 | stop processing: n_tokens = 8723, truncated = 0
114.12.153.728 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.12.153.909 I slot launch_slot_: id  0 | task 124045 | processing task, is_child = 0
114.15.653.542 I slot print_timing: id  0 | task 124045 | n_gen =    100, tg =  30.02 t/s, tg_3s =  30.32 t/s
114.16.447.647 I slot print_timing: id  0 | task 124045 | prompt eval time =     201.38 ms /    55 tokens (    3.66 ms per token,   273.12 tokens per second)
114.16.447.648 I slot print_timing: id  0 | task 124045 |        eval time =    4092.36 ms /   124 tokens (   33.27 ms per token,    30.06 tokens per second)
114.16.447.649 I slot print_timing: id  0 | task 124045 |       total time =    4293.73 ms /   179 tokens
114.16.447.649 I slot print_timing: id  0 | task 124045 |    graphs reused =     119838
114.16.447.785 I slot      release: id  0 | task 124045 | stop processing: n_tokens = 8901, truncated = 0
114.18.691.096 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.18.691.282 I slot launch_slot_: id  0 | task 124170 | processing task, is_child = 0
114.22.164.143 I slot print_timing: id  0 | task 124170 | n_gen =    100, tg =  30.28 t/s, tg_3s =  30.58 t/s
114.22.959.972 I slot print_timing: id  0 | task 124170 | prompt eval time =     203.06 ms /    55 tokens (    3.69 ms per token,   270.86 tokens per second)
114.22.959.973 I slot print_timing: id  0 | task 124170 |        eval time =    4065.63 ms /   124 tokens (   33.05 ms per token,    30.25 tokens per second)
114.22.959.975 I slot print_timing: id  0 | task 124170 |       total time =    4268.68 ms /   179 tokens
114.22.959.975 I slot print_timing: id  0 | task 124170 |    graphs reused =     119959
114.22.960.110 I slot      release: id  0 | task 124170 | stop processing: n_tokens = 9079, truncated = 0
114.25.213.044 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.25.213.232 I slot launch_slot_: id  0 | task 124295 | processing task, is_child = 0
114.28.707.048 I slot print_timing: id  0 | task 124295 | n_gen =    100, tg =  30.12 t/s, tg_3s =  30.42 t/s
114.29.510.145 I slot print_timing: id  0 | task 124295 | prompt eval time =     206.91 ms /    55 tokens (    3.76 ms per token,   265.82 tokens per second)
114.29.510.147 I slot print_timing: id  0 | task 124295 |        eval time =    4090.00 ms /   124 tokens (   33.25 ms per token,    30.07 tokens per second)
114.29.510.147 I slot print_timing: id  0 | task 124295 |       total time =    4296.91 ms /   179 tokens
114.29.510.148 I slot print_timing: id  0 | task 124295 |    graphs reused =     120080
114.29.510.286 I slot      release: id  0 | task 124295 | stop processing: n_tokens = 9257, truncated = 0
114.31.785.929 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.31.786.118 I slot launch_slot_: id  0 | task 124420 | processing task, is_child = 0
114.35.322.142 I slot print_timing: id  0 | task 124420 | n_gen =    100, tg =  29.76 t/s, tg_3s =  30.06 t/s
114.36.126.711 I slot print_timing: id  0 | task 124420 | prompt eval time =     209.17 ms /    55 tokens (    3.80 ms per token,   262.94 tokens per second)
114.36.126.712 I slot print_timing: id  0 | task 124420 |        eval time =    4131.42 ms /   124 tokens (   33.59 ms per token,    29.77 tokens per second)
114.36.126.713 I slot print_timing: id  0 | task 124420 |       total time =    4340.59 ms /   179 tokens
114.36.126.713 I slot print_timing: id  0 | task 124420 |    graphs reused =     120202
114.36.126.853 I slot      release: id  0 | task 124420 | stop processing: n_tokens = 9435, truncated = 0
114.38.406.232 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.38.406.411 I slot launch_slot_: id  0 | task 124545 | processing task, is_child = 0
114.41.982.840 I slot print_timing: id  0 | task 124545 | n_gen =    100, tg =  29.41 t/s, tg_3s =  29.71 t/s
114.42.790.824 I slot print_timing: id  0 | task 124545 | prompt eval time =     210.15 ms /    55 tokens (    3.82 ms per token,   261.72 tokens per second)
114.42.790.826 I slot print_timing: id  0 | task 124545 |        eval time =    4174.26 ms /   124 tokens (   33.94 ms per token,    29.47 tokens per second)
114.42.790.827 I slot print_timing: id  0 | task 124545 |       total time =    4384.41 ms /   179 tokens
114.42.790.827 I slot print_timing: id  0 | task 124545 |    graphs reused =     120324
114.42.790.968 I slot      release: id  0 | task 124545 | stop processing: n_tokens = 9613, truncated = 0
114.45.073.706 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.45.073.883 I slot launch_slot_: id  0 | task 124670 | processing task, is_child = 0
114.48.666.889 I slot print_timing: id  0 | task 124670 | n_gen =    100, tg =  29.30 t/s, tg_3s =  29.59 t/s
114.49.487.802 I slot print_timing: id  0 | task 124670 | prompt eval time =     213.92 ms /    55 tokens (    3.89 ms per token,   257.10 tokens per second)
114.49.487.804 I slot print_timing: id  0 | task 124670 |        eval time =    4199.99 ms /   124 tokens (   34.15 ms per token,    29.29 tokens per second)
114.49.487.805 I slot print_timing: id  0 | task 124670 |       total time =    4413.91 ms /   179 tokens
114.49.487.806 I slot print_timing: id  0 | task 124670 |    graphs reused =     120445
114.49.487.952 I slot      release: id  0 | task 124670 | stop processing: n_tokens = 9791, truncated = 0
114.51.790.861 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
114.51.791.063 I slot launch_slot_: id  0 | task 124795 | processing task, is_child = 0
114.55.386.516 I slot print_timing: id  0 | task 124795 | n_gen =    100, tg =  29.29 t/s, tg_3s =  29.59 t/s
114.56.208.812 I slot print_timing: id  0 | task 124795 | prompt eval time =     215.97 ms /    55 tokens (    3.93 ms per token,   254.66 tokens per second)
114.56.208.814 I slot print_timing: id  0 | task 124795 |        eval time =    4201.77 ms /   124 tokens (   34.16 ms per token,    29.27 tokens per second)
114.56.208.815 I slot print_timing: id  0 | task 124795 |       total time =    4417.74 ms /   179 tokens
114.56.208.815 I slot print_timing: id  0 | task 124795 |    graphs reused =     120567
114.56.208.957 I slot      release: id  0 | task 124795 | stop processing: n_tokens = 9969, truncated = 0
114.58.521.166 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
114.58.521.349 I slot launch_slot_: id  0 | task 124920 | processing task, is_child = 0
115.02.139.045 I slot print_timing: id  0 | task 124920 | n_gen =    100, tg =  29.15 t/s, tg_3s =  29.44 t/s
115.02.965.479 I slot print_timing: id  0 | task 124920 | prompt eval time =     221.10 ms /    55 tokens (    4.02 ms per token,   248.76 tokens per second)
115.02.965.502 I slot print_timing: id  0 | task 124920 |        eval time =    4223.03 ms /   124 tokens (   34.33 ms per token,    29.13 tokens per second)
115.02.965.505 I slot print_timing: id  0 | task 124920 |       total time =    4444.12 ms /   179 tokens
115.02.965.505 I slot print_timing: id  0 | task 124920 |    graphs reused =     120689
115.02.965.653 I slot      release: id  0 | task 124920 | stop processing: n_tokens = 10147, truncated = 0
115.05.277.022 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.05.277.203 I slot launch_slot_: id  0 | task 125045 | processing task, is_child = 0
115.08.916.901 I slot print_timing: id  0 | task 125045 | n_gen =    100, tg =  28.97 t/s, tg_3s =  29.26 t/s
115.09.746.500 I slot print_timing: id  0 | task 125045 | prompt eval time =     221.88 ms /    55 tokens (    4.03 ms per token,   247.88 tokens per second)
115.09.746.501 I slot print_timing: id  0 | task 125045 |        eval time =    4247.41 ms /   124 tokens (   34.53 ms per token,    28.96 tokens per second)
115.09.746.502 I slot print_timing: id  0 | task 125045 |       total time =    4469.29 ms /   179 tokens
115.09.746.502 I slot print_timing: id  0 | task 125045 |    graphs reused =     120810
115.09.746.646 I slot      release: id  0 | task 125045 | stop processing: n_tokens = 10325, truncated = 0
115.12.089.490 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.12.089.671 I slot launch_slot_: id  0 | task 125170 | processing task, is_child = 0
115.15.748.949 I slot print_timing: id  0 | task 125170 | n_gen =    100, tg =  28.81 t/s, tg_3s =  29.10 t/s
115.16.583.877 I slot print_timing: id  0 | task 125170 | prompt eval time =     223.07 ms /    55 tokens (    4.06 ms per token,   246.56 tokens per second)
115.16.583.880 I slot print_timing: id  0 | task 125170 |        eval time =    4271.14 ms /   124 tokens (   34.72 ms per token,    28.80 tokens per second)
115.16.583.880 I slot print_timing: id  0 | task 125170 |       total time =    4494.20 ms /   179 tokens
115.16.583.881 I slot print_timing: id  0 | task 125170 |    graphs reused =     120931
115.16.584.033 I slot      release: id  0 | task 125170 | stop processing: n_tokens = 10503, truncated = 0
115.18.931.950 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.18.932.143 I slot launch_slot_: id  0 | task 125295 | processing task, is_child = 0
115.22.644.237 I slot print_timing: id  0 | task 125295 | n_gen =    100, tg =  28.38 t/s, tg_3s =  28.67 t/s
115.23.490.542 I slot print_timing: id  0 | task 125295 | prompt eval time =     224.11 ms /    55 tokens (    4.07 ms per token,   245.42 tokens per second)
115.23.490.545 I slot print_timing: id  0 | task 125295 |        eval time =    4334.28 ms /   124 tokens (   35.24 ms per token,    28.38 tokens per second)
115.23.490.545 I slot print_timing: id  0 | task 125295 |       total time =    4558.39 ms /   179 tokens
115.23.490.546 I slot print_timing: id  0 | task 125295 |    graphs reused =     121053
115.23.490.700 I slot      release: id  0 | task 125295 | stop processing: n_tokens = 10681, truncated = 0
115.25.822.235 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.25.822.423 I slot launch_slot_: id  0 | task 125420 | processing task, is_child = 0
115.29.542.435 I slot print_timing: id  0 | task 125420 | n_gen =    100, tg =  28.36 t/s, tg_3s =  28.64 t/s
115.30.386.831 I slot print_timing: id  0 | task 125420 | prompt eval time =     228.92 ms /    55 tokens (    4.16 ms per token,   240.26 tokens per second)
115.30.386.833 I slot print_timing: id  0 | task 125420 |        eval time =    4335.48 ms /   124 tokens (   35.25 ms per token,    28.37 tokens per second)
115.30.386.833 I slot print_timing: id  0 | task 125420 |       total time =    4564.40 ms /   179 tokens
115.30.386.834 I slot print_timing: id  0 | task 125420 |    graphs reused =     121174
115.30.386.986 I slot      release: id  0 | task 125420 | stop processing: n_tokens = 10859, truncated = 0
115.32.729.128 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.32.729.315 I slot launch_slot_: id  0 | task 125545 | processing task, is_child = 0
115.36.459.549 I slot print_timing: id  0 | task 125545 | n_gen =    100, tg =  28.28 t/s, tg_3s =  28.57 t/s
115.37.313.794 I slot print_timing: id  0 | task 125545 | prompt eval time =     230.00 ms /    55 tokens (    4.18 ms per token,   239.13 tokens per second)
115.37.313.796 I slot print_timing: id  0 | task 125545 |        eval time =    4354.47 ms /   124 tokens (   35.40 ms per token,    28.25 tokens per second)
115.37.313.796 I slot print_timing: id  0 | task 125545 |       total time =    4584.47 ms /   179 tokens
115.37.313.797 I slot print_timing: id  0 | task 125545 |    graphs reused =     121295
115.37.313.949 I slot      release: id  0 | task 125545 | stop processing: n_tokens = 11037, truncated = 0
115.39.703.350 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.39.703.536 I slot launch_slot_: id  0 | task 125670 | processing task, is_child = 0
115.43.477.027 I slot print_timing: id  0 | task 125670 | n_gen =    100, tg =  27.96 t/s, tg_3s =  28.25 t/s
115.44.334.890 I slot print_timing: id  0 | task 125670 | prompt eval time =     233.19 ms /    55 tokens (    4.24 ms per token,   235.86 tokens per second)
115.44.334.891 I slot print_timing: id  0 | task 125670 |        eval time =    4398.16 ms /   124 tokens (   35.76 ms per token,    27.97 tokens per second)
115.44.334.892 I slot print_timing: id  0 | task 125670 |       total time =    4631.35 ms /   179 tokens
115.44.334.892 I slot print_timing: id  0 | task 125670 |    graphs reused =     121417
115.44.335.043 I slot      release: id  0 | task 125670 | stop processing: n_tokens = 11215, truncated = 0
115.46.725.890 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.46.726.089 I slot launch_slot_: id  0 | task 125795 | processing task, is_child = 0
115.50.566.195 I slot print_timing: id  0 | task 125795 | n_gen =    100, tg =  27.50 t/s, tg_3s =  27.78 t/s
115.51.430.432 I slot print_timing: id  0 | task 125795 | prompt eval time =     240.74 ms /    55 tokens (    4.38 ms per token,   228.47 tokens per second)
115.51.430.434 I slot print_timing: id  0 | task 125795 |        eval time =    4463.60 ms /   124 tokens (   36.29 ms per token,    27.56 tokens per second)
115.51.430.435 I slot print_timing: id  0 | task 125795 |       total time =    4704.34 ms /   179 tokens
115.51.430.435 I slot print_timing: id  0 | task 125795 |    graphs reused =     121539
115.51.430.590 I slot      release: id  0 | task 125795 | stop processing: n_tokens = 11393, truncated = 0
115.53.802.986 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
115.53.803.178 I slot launch_slot_: id  0 | task 125920 | processing task, is_child = 0
115.57.611.572 I slot print_timing: id  0 | task 125920 | n_gen =    100, tg =  27.73 t/s, tg_3s =  28.01 t/s
